;C1_TT101 (°C);C1_TT111 (°C);C1_PT801 (barA);C1_PT802 (barA); (); ();C2_TT101 (°C);C2_TT111 (°C);
07/03/2019 00:29:01;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:29:21;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:29:41;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:30:01;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:30:21;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:30:41;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:31:01;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:31:23;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:31:43;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:32:03;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:32:23;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:32:43;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:33:03;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:33:23;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:33:43;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:34:03;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:34:25;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:34:45;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:35:05;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:35:25;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:35:45;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:36:05;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:36:25;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:36:45;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:37:05;-0.01;16.8;1.5;0;0;32.3;0;0.01;
07/03/2019 00:37:27;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:37:47;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:38:07;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:38:27;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:38:47;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:39:07;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:39:27;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:39:47;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:40:07;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:40:29;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:40:49;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:41:09;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:41:29;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:41:49;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:42:09;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:42:29;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:42:49;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:43:09;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:43:29;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:43:51;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:44:11;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:44:31;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:44:51;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:45:11;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:45:31;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:45:51;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:46:11;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:46:31;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:46:53;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:47:13;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:47:33;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:47:53;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:48:13;-0.01;16.8;1.5;0;0;32.4;0;0.01;
07/03/2019 00:48:33;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:48:53;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:49:13;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:49:33;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:49:55;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:50:15;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:50:35;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:50:55;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:51:15;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:51:35;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:51:55;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:52:15;-0.01;16.9;1.5;0;0;32.4;0;0.01;
07/03/2019 00:52:35;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:52:57;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:53:17;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:53:37;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:53:57;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:54:17;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:54:37;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:54:57;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:55:17;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:55:37;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:55:59;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:56:19;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:56:39;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:56:59;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:57:19;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:57:39;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:57:59;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:58:19;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:58:39;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:59:01;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:59:21;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 00:59:41;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:00:01;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:00:21;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:00:41;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:01:01;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:01:21;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:01:41;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:02:01;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:02:23;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:02:43;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:03:03;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:03:23;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:03:43;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:04:03;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:04:23;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:04:43;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:05:03;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:05:25;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:05:45;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:06:05;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:06:25;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:06:45;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:07:05;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:07:25;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:07:45;-0.01;16.9;1.5;0;0;32.3;0;0.01;
07/03/2019 01:08:05;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:08:27;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:08:47;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:09:07;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:09:27;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:09:47;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:10:07;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:10:27;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:10:47;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:11:07;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:11:29;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:11:49;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:12:09;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:12:29;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:12:49;-0.01;16.9;1.5;0;0;32.2;0;0.01;
07/03/2019 01:13:09;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:13:29;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:13:49;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:14:09;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:14:31;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:14:51;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:15:11;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:15:31;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:15:51;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:16:11;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:16:31;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:16:51;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:17:11;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:17:33;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:17:53;-0.01;16.9;1.5;0;0;32.1;0;0.01;
07/03/2019 01:18:13;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:18:33;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:18:53;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:19:13;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:19:33;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:19:53;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:20:13;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:20:35;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:20:55;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:21:15;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:21:35;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:21:55;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:22:15;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:22:35;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:22:55;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:23:15;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:23:35;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:23:57;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:24:17;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:24:37;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:24:57;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:25:17;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:25:37;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:25:57;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:26:17;-0.01;17;1.5;0;0;32.1;0;0.01;
07/03/2019 01:26:37;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:26:59;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:27:19;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:27:39;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:27:59;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:28:19;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:28:39;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:28:59;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:29:19;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:29:39;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:30:01;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:30:21;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:30:41;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:31:01;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:31:21;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:31:41;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:32:01;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:32:21;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:32:41;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:33:03;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:33:23;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:33:43;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:34:03;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:34:23;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:34:43;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:35:03;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:35:23;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:35:43;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:36:05;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:36:25;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:36:45;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:37:05;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:37:25;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:37:45;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:38:05;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:38:25;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:38:45;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:39:07;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:39:27;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:39:47;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:40:07;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:40:27;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:40:47;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:41:07;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:41:27;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:41:47;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:42:07;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:42:29;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:42:49;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:43:09;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:43:29;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:43:49;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:44:09;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:44:29;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:44:49;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:45:09;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:45:31;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:45:51;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:46:11;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:46:31;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:46:51;-0.01;17;1.5;0;0;31.9;0;0.01;
07/03/2019 01:47:11;-0.01;17;1.5;0;0;32;0;0.01;
07/03/2019 01:47:31;-0.01;17;1.5;0;0;31.9;0;0.01;
07/03/2019 01:47:51;-0.01;17;1.5;0;0;31.9;0;0.01;
07/03/2019 01:48:11;-0.01;17;1.5;0;0;31.9;0;0.01;
07/03/2019 01:48:33;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:48:53;-0.01;17;1.5;0;0;31.9;0;0.01;
07/03/2019 01:49:13;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:49:33;-0.01;17;1.5;0;0;31.9;0;0.01;
07/03/2019 01:49:53;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:50:13;-0.01;17;1.5;0;0;31.9;0;0.01;
07/03/2019 01:50:33;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:50:53;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:51:13;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:51:35;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:51:55;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:52:15;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:52:35;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:52:55;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:53:15;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:53:35;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:53:55;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:54:15;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:54:37;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:54:57;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:55:17;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:55:37;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:55:57;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:56:17;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:56:37;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:56:57;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:57:17;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:57:39;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:57:59;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:58:19;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:58:39;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:58:59;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:59:19;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:59:39;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 01:59:59;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:00:19;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:00:39;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:01:01;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:01:21;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:01:41;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:02:01;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:02:21;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:02:41;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:03:01;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:03:21;-0.01;17.1;1.5;0;0;31.9;0;0.01;
07/03/2019 02:03:41;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:04:03;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:04:23;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:04:43;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:05:03;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:05:23;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:05:43;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:06:03;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:06:23;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:06:43;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:07:05;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:07:25;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:07:45;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:08:05;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:08:25;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:08:45;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:09:05;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:09:25;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:09:45;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:10:07;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:10:27;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:10:47;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:11:07;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:11:27;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:11:47;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:12:07;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:12:27;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:12:47;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:13:09;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:13:29;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:13:49;-0.01;17.1;1.5;0;0;31.8;0;0.01;
07/03/2019 02:14:09;-0.01;17.1;1.5;0;0;31.7;0;0.01;
07/03/2019 02:14:29;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:14:49;-0.01;17.1;1.5;0;0;31.7;0;0.01;
07/03/2019 02:15:09;-0.01;17.1;1.5;0;0;31.7;0;0.01;
07/03/2019 02:15:29;-0.01;17.1;1.5;0;0;31.7;0;0.01;
07/03/2019 02:15:49;-0.01;17.1;1.5;0;0;31.7;0;0.01;
07/03/2019 02:16:09;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:16:31;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:16:51;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:17:11;-0.01;17.1;1.5;0;0;31.7;0;0.01;
07/03/2019 02:17:31;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:17:51;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:18:11;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:18:31;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:18:51;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:19:11;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:19:33;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:19:53;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:20:13;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:20:33;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:20:53;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:21:13;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:21:33;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:21:53;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:22:13;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:22:35;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:22:55;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:23:15;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:23:35;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:23:55;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:24:15;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:24:35;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:24:55;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:25:15;-0.01;17.2;1.5;0;0;31.7;0;0.01;
07/03/2019 02:25:37;-0.01;17.2;1.5;0;0;31.7;0;0.01;
