"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
573715;"05/03/2019 20:02:57";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 6 CHANGEMENT BIG BAG";"Changement d'étape";;e6+8hQ
573716;"05/03/2019 20:02:57";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;yxyjGY
573717;"05/03/2019 20:03:01";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;r8Z7Yq
573718;"05/03/2019 20:18:09";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;a9Ax2X
573719;"05/03/2019 20:25:43";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;2oJZbJ
573720;"05/03/2019 20:25:47";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;5LJW2x
573721;"05/03/2019 20:25:47";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;FQ2ZNW
573722;"05/03/2019 20:25:53";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;f4kTM6
573723;"05/03/2019 20:25:53";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;1+XpBp
573724;"05/03/2019 20:25:53";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;cMtN8C
573725;"05/03/2019 20:25:57";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;q1h0Qe
573726;"05/03/2019 20:33:09";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;/jHvL1
573727;"05/03/2019 20:33:09";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;MY2Qb/
573728;"05/03/2019 20:33:09";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 6 CHANGEMENT BIG BAG";"Changement d'étape";;M8m0sy
573729;"05/03/2019 20:33:13";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;Au1/g8
573730;"05/03/2019 20:48:31";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;pRdsjK
573731;"05/03/2019 20:55:59";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;azxzAq
573732;"05/03/2019 20:56:05";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;JZVSNA
573733;"05/03/2019 20:56:05";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;M+jhOV
573734;"05/03/2019 20:56:13";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;GSV2BN
573735;"05/03/2019 20:56:13";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;exc/9L
573736;"05/03/2019 20:56:13";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;OZncsl
573737;"05/03/2019 20:56:15";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;8Y4cBS
573738;"05/03/2019 21:03:01";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;9jxhj3
573739;"05/03/2019 21:03:01";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 5 VERIFICATION QUANTITE";"Changement d'étape";;bE/E5c
573740;"05/03/2019 21:03:29";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;9Owa3d
573741;"05/03/2019 21:03:29";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 7 ARRET POMPE";"Changement d'étape";;3+Zpsu
573742;"05/03/2019 21:03:35";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;qhfr5l
573743;"05/03/2019 21:03:37";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;Ta5HdA
573744;"05/03/2019 21:03:41";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;0toxxn
573745;"05/03/2019 21:03:45";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Annulée";;n184/U
573746;"05/03/2019 21:03:45";"-1:00";"TDA";"PHASE: RECIRCULATION ET AGITATION";"En Marche";;TjIPRd
573747;"05/03/2019 21:03:45";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"En Marche";;WztIOF
573748;"05/03/2019 21:03:45";"-1:00";"TDA";"RECETTE: RECETTE DE PRODUCTION PAS N°11: PHASE N°6 - INTRODUCTION BIG-BAGS";"Changement du pas de la recette";;oaWq1W
573749;"05/03/2019 21:03:45";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 0 REPOS";"Changement d'étape";;zKt3IB
573750;"05/03/2019 21:03:45";"-1:00";"TDA";"PHASE: RECIRCULATION ET AGITATION ETAPE: 1 RECIRCULATION / AGITATION";"Changement d'étape";;ssNrv5
573751;"05/03/2019 21:03:45";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 3 ARRET GROUPE FROID";"Changement d'étape";;kYqkJS
573752;"05/03/2019 21:03:45";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;zhyMOy
573753;"05/03/2019 21:03:49";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;csdlP8
573754;"05/03/2019 21:03:51";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;iMPOy6
573755;"05/03/2019 21:03:53";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;8PDvmi
573756;"05/03/2019 21:03:55";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 4 REMPLISSAGE DE";"Changement d'étape";;4o9Ljr
573757;"05/03/2019 21:15:55";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 7 MAINTIEN T°C ";"Changement d'étape";;wdLZDS
573758;"05/03/2019 21:16:17";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"En Défaut";;KncH2X
573759;"05/03/2019 21:17:13";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;g7m8Fg
573760;"05/03/2019 21:17:27";"-1:00";"TDA";"Alarme: 85";"Acquittement de l'alarme '85_DEFAUT GROUPE FROID' de l'automate HMI_Liaison_1.";;dzTYAH
573761;"05/03/2019 21:17:27";"-1:00";"TDA";"Alarme: 85";"Acquittement de l'alarme '85_DEFAUT GROUPE FROID' de l'automate HMI_Liaison_1.";;WJgaZP
573762;"05/03/2019 21:18:33";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;UQu4j6
573763;"05/03/2019 21:23:03";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;aIOIzc
573764;"05/03/2019 21:23:09";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"En Défaut";;sAv3Ln
573765;"05/03/2019 21:23:23";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;c0P5tT
573766;"05/03/2019 21:26:57";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;ZJDFv3
573767;"05/03/2019 21:26:57";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"En Défaut";;kW9/FW
573768;"05/03/2019 21:31:15";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;0KPE94
573769;"05/03/2019 21:31:21";"-1:00";"TDA";"Alarme: 85";"Acquittement de l'alarme '85_DEFAUT GROUPE FROID' de l'automate HMI_Liaison_1.";;rC8JQH
573770;"05/03/2019 21:31:41";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"En Défaut";;aZOvmy
573771;"05/03/2019 21:33:45";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;+nBRa4
573772;"05/03/2019 21:33:53";"-1:00";"TDA";"PHASE: RECIRCULATION ET AGITATION";"Appel Opérateur";;ZKgdJH
573773;"05/03/2019 21:33:53";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;vbEtwQ
573774;"05/03/2019 21:33:53";"-1:00";"TDA";"PHASE: RECIRCULATION ET AGITATION ETAPE: 2 FIN RECIRCULATION";"Changement d'étape";;uwS7eD
573775;"05/03/2019 21:33:57";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;A6C/ir
573776;"05/03/2019 21:33:59";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;CaYBzb
573777;"05/03/2019 21:34:05";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"Annulée";;oX1yXf
573778;"05/03/2019 21:34:05";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;I3tUCp
573779;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: RECIRCULATION ET AGITATION";"Confirmation opérateur";;B5igcz
573780;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: GESTION POMPE À LOBES";"En Marche";;1IAE5h
573781;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"En Marche";;JGEuWv
573782;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: BROYAGE";"En Marche";;DDs+5E
573783;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: RECIRCULATION ET AGITATION";"Annulée";;8kG8+u
573784;"05/03/2019 21:34:29";"-1:00";"TDA";"RECETTE: RECETTE DE PRODUCTION PAS N°12: PHASE N°7 - BROYAGE";"Changement du pas de la recette";;tL1rpB
573785;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;EOuA2r
573786;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: BROYAGE ETAPE: 1 DEMARRAGE RECIRCULATION";"Changement d'étape";;Psb66s
573787;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: RECIRCULATION ET AGITATION ETAPE: 0 REPOS";"Changement d'étape";;kJ6h5Q
573788;"05/03/2019 21:34:29";"-1:00";"TDA";"PHASE: GESTION POMPE À LOBES ETAPE: 1 MISE EN CONDITION";"Changement d'étape";;tvUlzz
573789;"05/03/2019 21:34:35";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;0HNbpk
573790;"05/03/2019 21:34:37";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;one7f7
573791;"05/03/2019 21:34:39";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;xJAq/P
573792;"05/03/2019 21:34:43";"-1:00";"TDA";"PHASE: BROYAGE";"Appel Opérateur";;Ijt9UY
573793;"05/03/2019 21:34:43";"-1:00";"TDA";"PHASE: GESTION POMPE À LOBES ETAPE: 2 AUTOR. POMPE A LOBES";"Changement d'étape";;YPPrLu
573794;"05/03/2019 21:34:43";"-1:00";"TDA";"PHASE: BROYAGE ETAPE: 2 DEMARRAGE BROYEUR";"Changement d'étape";;5ZednZ
573795;"05/03/2019 21:35:27";"-1:00";"TDA";"PHASE: BROYAGE";"En Marche";;1kcjsa
573796;"05/03/2019 21:35:27";"-1:00";"TDA";"PHASE: BROYAGE";"Appel Opérateur";;1MOJuc
573797;"05/03/2019 21:35:27";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;qWF8Pq
573798;"05/03/2019 21:35:27";"-1:00";"TDA";"PHASE: BROYAGE ETAPE: 3 BROYAGE";"Changement d'étape";;U80lqB
573799;"05/03/2019 21:35:29";"-1:00";"TDA";"PHASE: BROYAGE";"En Marche";;iWiyt7
573800;"05/03/2019 21:40:55";"-1:00";"TDA";"PHASE: BROYAGE";"En Défaut";;eVLyqm
573801;"05/03/2019 21:40:55";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;1GzoF9
573802;"05/03/2019 21:40:57";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;LJM1Qq
573803;"05/03/2019 21:40:59";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;ywO3kU
573804;"05/03/2019 21:41:05";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"Annulée";;dhATGa
573805;"05/03/2019 21:41:05";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;tLlzM8
573806;"05/03/2019 21:53:11";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;OuR3xe
573807;"05/03/2019 21:53:11";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 6 VIDANGE  DE";"Changement d'étape";;tGPW6V
573808;"05/03/2019 21:53:43";"-1:00";"TDA";"Alarme: 51";"Acquittement de l'alarme '51_DEFAUT GENERAL BROYEUR' de l'automate HMI_Liaison_1.";;jUIfAz
573809;"05/03/2019 21:53:45";"-1:00";"TDA";"Alarme: 85";"Acquittement de l'alarme '85_DEFAUT GROUPE FROID' de l'automate HMI_Liaison_1.";;Q3AaBN
573810;"05/03/2019 21:53:51";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Demande de redémarrage";;/F6jb1
573811;"05/03/2019 21:56:57";"-1:00";"TDA";"PHASE: BROYAGE";"Demande de redémarrage";;sn8XVL
573812;"05/03/2019 21:56:57";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"En Marche";;gbRRda
573813;"05/03/2019 21:56:57";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;iL+/OO
573814;"05/03/2019 21:57:03";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;TdVi9u
573815;"05/03/2019 21:57:05";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;AyHL/M
573816;"05/03/2019 21:57:07";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;lBt+e+
573817;"05/03/2019 21:57:11";"-1:00";"TDA";"PHASE: BROYAGE";"En Marche";;7RGgId
573818;"05/03/2019 21:58:51";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 3 ARRET GROUPE FROID";"Changement d'étape";;jKCJIQ
573819;"05/03/2019 21:58:57";"-1:00";"TDA";"PHASE: BROYAGE";"En Défaut";;Vb+Qk5
573820;"05/03/2019 21:58:57";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;PNAqbx
573821;"05/03/2019 21:59:01";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;XDVq5L
573822;"05/03/2019 21:59:01";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 4 REMPLISSAGE DE";"Changement d'étape";;DRNrD9
573823;"05/03/2019 21:59:03";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;pzq3sW
573824;"05/03/2019 21:59:09";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"Annulée";;D4TIjP
573825;"05/03/2019 21:59:09";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;0f9xVK
573826;"05/03/2019 22:11:01";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 7 MAINTIEN T°C ";"Changement d'étape";;+hzoBV
573827;"05/03/2019 22:13:05";"-1:00";"TDA";"PHASE: BROYAGE";"Demande de redémarrage";;3vkums
573828;"05/03/2019 22:13:05";"-1:00";"TDA";"PHASE: BROYAGE";"En Défaut";;keCTdi
573829;"05/03/2019 22:14:55";"-1:00";"TDA";"Alarme: 51";"Acquittement de l'alarme '51_DEFAUT GENERAL BROYEUR' de l'automate HMI_Liaison_1.";;fjz1V1
573830;"05/03/2019 22:15:05";"-1:00";"TDA";"PHASE: BROYAGE";"Demande de redémarrage";;vTDQtR
573831;"05/03/2019 22:15:23";"-1:00";"TDA";"PHASE: BROYAGE";"Demande de redémarrage";;dSZMnw
573832;"05/03/2019 22:18:11";"-1:00";"TDA";"Alarme: 51";"Acquittement de l'alarme '51_DEFAUT GENERAL BROYEUR' de l'automate HMI_Liaison_1.";;KrFhzx
573833;"05/03/2019 22:18:17";"-1:00";"TDA";"PHASE: BROYAGE";"Demande de redémarrage";;GAmFlr
573834;"05/03/2019 22:18:17";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"En Marche";;X0hhqP
573835;"05/03/2019 22:18:17";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;dulVzw
573836;"05/03/2019 22:18:25";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;6kSwxO
573837;"05/03/2019 22:18:27";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;CpfHvM
573838;"05/03/2019 22:18:29";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;4Eruty
573839;"05/03/2019 22:18:37";"-1:00";"TDA";"PHASE: BROYAGE";"En Marche";;qxHsrv
573840;"05/03/2019 22:37:59";"-1:00";"TDA";"DECONNEXION";"-";;k4/So8
573841;"05/03/2019 22:37:59";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;gCKW5k
573842;"06/03/2019 20:48:23";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;L6SwRs
573843;"06/03/2019 20:50:29";"-1:00";"TDA";"PHASE: BROYAGE";"Demande de pause";;vwkiJ2
573844;"06/03/2019 20:50:29";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;hKRyiF
573845;"06/03/2019 20:50:31";"-1:00";"TDA";"PHASE: BROYAGE";"En Défaut";;uCDBja
573846;"06/03/2019 20:50:33";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;UozHwZ
573847;"06/03/2019 20:50:35";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;i5ijaR
573848;"06/03/2019 20:50:41";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"Annulée";;iCQPrf
573849;"06/03/2019 20:50:41";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;iBh/6G
573850;"06/03/2019 20:51:27";"-1:00";"TDA";"Alarme: 51";"Acquittement de l'alarme '51_DEFAUT GENERAL BROYEUR' de l'automate HMI_Liaison_1.";;McIacl
573851;"06/03/2019 20:51:31";"-1:00";"TDA";"PHASE: BROYAGE";"Demande de redémarrage";;oNqfYt
573852;"06/03/2019 20:51:31";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"En Marche";;5KAQWU
573853;"06/03/2019 20:51:31";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;LSj1PV
573854;"06/03/2019 20:51:37";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;VUgIVn
573855;"06/03/2019 20:51:41";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;e049qm
573856;"06/03/2019 20:51:43";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;72qOHL
